cluster,id,title,manufacturer,price,__source
80,2869,window washer,,22.99,google
80,4285,webroot software window washer,,29.99,google
207,125,compaq comp. rapid deployment pk-flexible lic kit ( 302127-b21 ),compaq computer,0,amazon
207,3231,hewlett packard 302127-b21 prol essentials rdp v1.x 1u flex lic min qty 5,,119.73,google
479,615,adobe creative suite cs3 design standard upgrade,adobe,399,amazon
479,1731,adobe cs3 design standard upgrade windows,,413.99,google
129,46,national geographic presents: redshift planetarium,topics entertainment,29.99,amazon
129,3441,national geographic redshift planetarium,,17.9,google
543,707,sudoku puzzle addict,global software publishing north america inc,6.99,amazon
543,4148,global software a2991m2w - sudoku puzzle addict (win 98 me 2000 xp),,8.79,google
455,396,quickbooks premier non-profit edition 2005,intuit inc.,499.95,amazon
455,3833,intuit inc 284216 qckbks prem nonprofit ed 2005,,404,google
411,362,national geographic photo gallery (jewel case),topics entertainment,9.99,amazon
411,4218,national geographic photo gallery topics,,9.95,google
357,697,amazing animals with zoofari games (win/mac),global software,0,amazon
357,4143,global software a2663m2h - amazing animals w/zoofari games - win 95 98 me xp/mac 8.6-9.x (classic) x v10.1 or higher,,8.79,google
18,579,h&r block taxcut 2006 premium federal + state + efile,h&r block,59.99,amazon
18,3895,h&r block taxcut premium federal and state with e-file efile software - mac/win tax & finance software,,54.95,google
147,516,adobe creative suite cs3 design premium upgrade [mac],adobe,599,amazon
147,2256,adobe cs3 design premium upgrade,,619.99,google
850,420,student home learning system for pc/mac,fogware publishing,139.99,amazon
850,3751,student home learning system,,109.99,google
1059,1362,photo explosion 3.0,nova development,29.99,amazon
1059,1971,nova development corp photo explosion 3.0,,28.3,google
747,31,dinosaurs,topics entertainment,19.99,amazon
747,3369,topics presents:dinosaurs,,12.9,google
439,354,the universe (win/mac) (jewel case),fogware publishing,9.99,amazon
439,4232,elementary school space - the universe (pc/mac) fogware,,9.99,google
787,1144,play music together mac,iplaymusic,39.99,amazon
787,2294,play music together dvd by iplaymusic mac,,32.99,google
453,548,quickbooks pro 2007 small business financial software,intuit,199.95,amazon
453,3665,intuit quickbooks pro 2007 software for windows tax & finance software,,179.95,google
287,1067,evergirl,thq,14.99,amazon
287,1375,evergirl: pc cd-rom video game,,14.99,google
1071,82,emedia essential bass guitar,emedia,19.95,amazon
1071,2947,emedia essential bass guitar dvd,,16.95,google
33,848,safekeeper plus,bling software,0,amazon
33,3821,bling software limited 873172050209 - safekeeper plus - win 2000 xp,,35.97,google
33,4033,bling software limited safekeeper plus,,39.99,google
1104,580,quickbooks premier edition 2007 - 5 user multi-pack,intuit,1499.95,amazon
1104,1627,intuit inc quickbooks premier edition 2007 5 user,,1309.31,google
356,1258,punch! home design architectura series 18,punch! software,129.99,amazon
356,2407,punch software 41100 - punch! home design architectural series 18 - complete product - architectural - 1 user(s) - complete product - standard - english - pc,,112.97,google
356,3765,punch software 41100 punch! home design architectural series 18,punch software,118.99,google
356,4128,punch software 41100 punch! home design architectural series 18,punch software,118.99,google
356,4289,punch software 41100 punch! home design architectural series 18,punch software,118.99,google
113,634,phase one capture one pro win/mac,phase one,499,amazon
113,1643,phase one capture one pro,,415.99,google
758,1074,family tree maker version 16 collectors edition sb cs,encore software,99.99,amazon
758,3458,encore software 10861 - family tree maker version 16 collectors edition sb cs,,81.97,google
414,555,scooby doo glowing bug man (jewel case),encore software,9.99,amazon
414,1909,encore inc scooby doo glowing bug man,,7.79,google
269,35,the print shop pro publisher 22 deluxe [dvd],encore,99.99,amazon
269,3402,the printshop pro publisher v22 deluxe dvd-rom,,69.9,google
1096,936,defcon,encore,0,amazon
1096,3914,encore software 13840 - defcon: global nuclear domination game - win 98 me 2000 xp vista,,18.97,google
680,983,cook'n low fat,dvo enterprises,19.99,amazon
680,2184,dvo enterprises inc. cookn low fat,,17.55,google
279,1208,tune tools for ipod (win/mac),valusoft,19.99,amazon
279,1903,valusoft tune tools for ipod,,21.99,google
233,822,sharks 2.0 (pc & mac),e b c marketing,19.99,amazon
233,3972,encore software 10282 - sharks 2.0 (win 95 98 me 2000 xp/mac 10.1 or higher),,18.97,google
565,959,stompsoft digital file shredder pro,stompsoft inc.,24.99,amazon
565,2224,migo software digital file shredder 2005,,24.58,google
313,863,cubase se3 educational edition,steinberg,0,amazon
313,1571,steinberg software cubase se 3.0 - educational edition,,145.73,google
385,1078,3d home architect home v.8 by encore software,encore software,39.99,amazon
385,2104,3d home architect home v.8by encore software,,33.92,google
385,3463,encore software 10634 - 3d home architect home v.8 by,,33.97,google
229,670,gorilla 4 standard,jungle software,299,amazon
229,1587,jungle software gorilla standard 4.0 film production,,269.99,google
794,572,adobe dreamweaver cs3 upgrade,adobe,199,amazon
794,2927,adobe dreamweaver cs3 upgrade windows,,236.74,google
724,1214,multiplication and division grades 3-4,school zone,9.99,amazon
724,1912,school zone interactive multiplication & division 3-4 on track software,,9.45,google
352,672,scholastic brain play: pre-kindergarten - 1st grade,topics entertainment,19.99,amazon
352,2882,brain play preschool - 1st grade,,25.99,google
352,4209,scholastic brain play preschool to 1st grade topics,,19.99,google
494,749,retrospect 6.0 desktop mac,dantz,99.99,amazon
494,1708,emc insignia retrospect desktop 6.x,,89.99,google
309,835,handmark oxford american desk dictionary and thesaurus,handmark inc.,0,amazon
309,4052,palmspring software 523 oxford american desk dictionary,palmspring software,24.2,google
309,4277,palmspring software 523 oxford american desk dictionary,palmspring software,24.2,google
967,1243,prey,aspyr media,39.99,amazon
967,1880,aspyr prey,,47.99,google
967,1979,aspyr media inc prey,,47.04,google
580,1105,punch! master landscape & home design,punch! software,59.99,amazon
580,2145,punch software 26100 punch! master landscape and home design (small box),punch software,45.99,google
580,3372,punch software 26100 punch! master landscape and home design (small box),punch software,45.99,google
580,3853,punch software 26100 - punch! master landscape & home design - architectural - 1 user(s) - pc,,45.97,google
580,3873,punch software 26100 punch! master landscape and home design (small box),punch software,45.99,google
32,1164,g7 kontakt edition,sibelius software ltd.,99.99,amazon
32,3479,sibelius g7 software for guitarists music production software,,113.5,google
535,453,phonics success deluxe 2006 (large box),topics entertainment,49.99,amazon
535,3496,phonics success deluxe 2006,,22.9,google
634,1029,westward,encore software,19.99,amazon
634,2127,encore software 13780 - westward - win 98 me 2000 xp vista,,18.97,google
727,896,reel deal slots mystic forest,phantom efx,19.95,amazon
727,1522,phantom efx reel deal slots mystic forest,,17.24,google
737,2,noah's ark activity center (jewel case ages 3-8),victory multimedia,0,amazon
737,3244,the beginners bible: noah's ark activity center: activity center,,9.95,google
8,758,circus ponies-notebook 2.0 mac os,csdc,49.95,amazon
8,1754,circus ponies notebook 2.0,,43.99,google
204,1269,punch 5 in 1 home design,punch! software,39.99,amazon
204,2146,punch software 20100 punch! 5 in 1 home design,punch software,35.99,google
204,2420,punch software 20100 - punch! home design - complete product - architectural - 1 user - complete productcomplete productstandard - english - pc,,36.97,google
204,2796,punch software 20100 punch! 5 in 1 home design,punch software,35.99,google
204,3763,punch software 20100 punch! 5 in 1 home design,punch software,35.99,google
131,358,perfect attorney premium,cosmi corporation,39.99,amazon
131,4201,perfect attorney premium (pc) cosmi,,29.99,google
393,593,adobe indesign cs3 upgrade [mac],adobe,199,amazon
393,1514,adobe indesign cs3 for mac upgrade,,205.99,google
773,1094,detto move2mac usb,detto technologies inc,71.31,amazon
773,2339,detto move2mac usb kit (to move data from pc to ma,,44.99,google
487,846,discrete drums: vol.1,sony media software,59.95,amazon
487,1785,sony media software discrete drums: vol.1 - sony sound series,,24.91,google
685,1117,dk rainbow fish most beautiful fish in the ocean,encore,9.99,amazon
685,2794,encore software a5992jch - dk rainbow fish most beautiful fish in the ocean - win 95 98 me xp,,9.08,google
237,1175,apple mac os x tiger 10.4.6 family pack (mac),apple computer,199,amazon
237,2289,apple mac os x 10.4.6 tiger family pack,,185.99,google
237,3521,apple mac os x v10.4 tiger software - family pack apple & mac software,,199.95,google
784,171,microsoft licenses word mac 10.0 eng govt (d4800369),microsoft licenses,349.83,amazon
784,2835,microsoft d48-00369 word mac 10.0 eng gov't 659556873790,,191.94,google
167,972,i copy dvd's 2,me too software,49.99,amazon
167,3573,me too software 800001 - i copy dvds 2 (win 98 me 2000 xp),,43.97,google
698,1199,dreamweaver cs3 9 mac ed 1u,adobe education box,199,amazon
698,1943,adobe dreamweaver cs3 academic,,195.99,google
698,3026,adobe 38040450 - dreamweaver cs3 - complete product - web development - 1 user - complete product - academic - universal english - mac intel-based mac,,182.97,google
1049,521,microsoft sql server developer edition 2005 cd/dvd,microsoft software,49.95,amazon
1049,3171,microsoft e32-00575 - sql server 2005 developer edition x64 - complete product - dbms - 1 developer(s) - complete product - standard - english - pc,,43.97,google
1087,643,40 years of the avengers,git corp,49.99,amazon
1087,1698,git 40 years of marvel avengers dvd-rom,,39.99,google
668,1295,pcdefense,avanquest software,29.95,amazon
668,2065,avanquest usa llc pcdefense,,26.11,google
362,1082,pitstop pro 7.0 upgr - 5.x or below,enfocus software,299,amazon
362,3432,enfocus software pp7.0-u1-001 - pitstop pro 7.0 upgr - 5.x or below,,257.97,google
986,504,adobe audition 2.0 upgrade,adobe,129,amazon
986,3966,adobe audition 2.0 software pro audio digital editing environment for windows upgrade version.,,122.95,google
281,943,rome total war gold edition,sega of america inc.,19.99,amazon
281,2243,sega of america inc rome total war gold edition,,18.77,google
415,892,adobe premiere pro cs3,adobe,799,amazon
415,2163,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 (windows only) full version for windows,,723.95,google
415,4154,adobe premiere pro cs3 video editing software for windows professional editing software,,798.95,google
256,1076,the print shop 22 sb cs by the print shop,encore software,0,amazon
256,3456,encore software 10691 - the print shop 22 sb cs by the print shop,,25.97,google
516,656,wanted: a wild western adventure,dreamcatcher interactive,29.99,amazon
516,1592,dreamcatcher interactive wanted - wild willy west,,17.55,google
999,1039,who wants to be a millionaire?,encore,9.95,amazon
999,2129,encore software 11670 - who wants to be a millionaire? - win xp 2000,,7.69,google
304,1355,weekly reader mastering elementary/middle school math learning,fogware publishing,19.99,amazon
304,1980,fogware publishing weekly reader ls mastering elementary & middle school math,,16.93,google
304,4271,weekly reader mastering elementary & middle school math (pc/mac) fogware,,19.99,google
119,510,reader rabbit learning system 1st grade,encore software,29.99,amazon
119,3419,reader rabbit 1st grade,,17.9,google
114,640,alsoft diskwarrior: mac univeral binary,alsoft,0,amazon
114,1686,alsoft diskwarrior for intel,,89.99,google
547,788,hoyle puzzle & board games,encore software,19.95,amazon
547,3929,encore software 10569 - hoyle puzzle games 2007 - win 98 me 2000 xp,,18.97,google
74,1189,pc tutor learn windows vista & office 2007,nova development,29.99,amazon
74,1934,nova development corp pc tutor learn windows vista & office 2007,,28.3,google
510,515,instant immersion spanish deluxe 2.0,topics entertainment,49.99,amazon
510,4167,instant immersion spanish deluxe 2.0 topics,,39.99,google
510,4384,instant immers spanish dlux 2,,36.11,google
852,494,webobjects 5.2,apple,699.95,amazon
852,2173,apple software m8789z/a webobjects 5.2,apple software,648.99,google
852,2733,apple web objects 5.2 software apple & mac software,,689.95,google
898,918,recam remote monitoring software,mobi technologies inc.,129,amazon
898,920,mobi recam camera monitoring and notification software,mobi,119.99,amazon
